sku,_store,_attribute_set,_type,categories,_product_websites,age_range,aptamil_code,bottle_volume,brand,carseat_color,cartoon_figures,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image_label,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,sigg_figure,size,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
Zwilling_78716-001-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Pedro 脚部硬皮锉 死皮锉</h1><br>尺寸:230mm <br>双立人老皮挫，死皮搓，去死皮老皮<br>做工精致，手感好<br>比起去老皮刀这是比较温和舒适的去老皮的工具<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 Pedro 脚部硬皮锉 死皮锉                 ,双立人 Pedro 脚部硬皮锉 死皮锉                 ,双立人 Pedro 脚部硬皮锉 死皮锉                  - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-Pedro-脚部硬皮锉-死皮锉-,,,Product Info Column,,19.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, Pedro                   , Pedro                   .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_97203-004-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Rahmen-美容套装包 5件套</h1><br>公元1731年6月13日，时值西历双子星座,双立人标志在德国莱茵河畔的小镇索林根诞生。由于当时还没有商标局，双立人标志在当地一间教堂内公告。这是人类历史上最古老的商标之一。<br>世界上最好的钢材，艺术之国的工艺设计，日耳曼民族特有的严谨与精湛手工艺……雄心勃勃的双立人早在1783年就建成了自己的炼钢厂与钢材实验室，用来研究不锈钢的组合。<br>双立人的优质刀剪餐具大获成功，几乎囊括了所有世界性的奖项，美誉传遍全球。双立人在德国、西班牙、中国和日本拥有生产基地。<br>除了厨房刀具，各类剪刀各式西餐具外，更逐步延伸至锅具,炊具，不锈钢桌面产品，德国军刀，美甲产品等，成为优质不锈钢制品领域内的行业领导与先锋。<br>继1995年成功设立刀剪餐具工厂后，2001年德国双立人又在中国成立锅具合资公司，将世界级的锅具产品介绍给中国消费者，双立人锅具在中国一经推出即大获成功。现在双立人在全国各地的高级百货店均设有专柜。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 Rahmen-美容套装包 5件套                ,双立人 Rahmen-美容套装包 5件套                ,双立人 Rahmen-美容套装包 5件套                 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-Rahmen-美容套装包-5件套-,,,Product Info Column,,99.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, Rahmen- 5                , Rahmen- 5                .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_97528-007-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 TWINOX美容5件套 棕色皮套</h1><br>亚洲美手系列是双立人的品质工艺与上乘不锈钢材料相结合，造就了经久不衰的TWINOX系列双立人美甲产品；结合德国、意大利、中国设计师智慧凭借超过280年的技术和经验，为中国市场量身定做亚洲美手套精选意大利牛皮，全不锈钢TWINOX配件，真正适合中国人的需求，令您容光焕发，仪表出众！                                                                                                                                                                                                                                                                                                                                                                   </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 TWINOX美容5件套 棕色皮套,双立人 TWINOX美容5件套 棕色皮套,双立人 TWINOX美容5件套 棕色皮套 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-TWINOX美容5件套-棕色皮套,,,Product Info Column,,149.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, TWINOX5 , TWINOX5 .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_78145-101-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 TWINOX美容镊子 平头 亚光</h1><br>尺寸:90 mm<br>医用不锈钢制作,坚固耐用.手柄造型流畅,握感舒适. 粗面修挫成型,细面抛光.<br>亚光质感的不锈钢材料历经重重考验,耐腐蚀,耐磨损;精益求精的收工制作使双立人美甲工具历久弥新.                                                                                                                                                                                                                                                                                                                                                      </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 TWINOX美容镊子 平头 亚光,双立人 TWINOX美容镊子 平头 亚光,双立人 TWINOX美容镊子 平头 亚光 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-TWINOX美容镊子-平头-亚光,,,Product Info Column,,15.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, TWINOX  , TWINOX  .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_88342-101-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 V形去指甲死皮刀</h1><br>尺寸:130mm<br>德国品质不锈钢，使用再久也不会生锈变钝；<br>握柄长度适宜，V形刀刃小巧锋利，使用顺手；<br>手柄上印有双立人LOGO，使工具更显精致。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 V形去指甲死皮刀                        ,双立人 V形去指甲死皮刀                        ,双立人 V形去指甲死皮刀                         - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-V形去指甲死皮刀-,,,Product Info Column,,13.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, V                        , V                        .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_49520-091-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 不锈钢指甲剪刀</h1><br>公元1731年6月13日，时值西历双子星座,双立人标志在德国莱茵河畔的小镇索林根诞生。由于当时还没有商标局，双立人标志在当地一间教堂内公告。这是人类历史上最古老的商标之一。<br>世界上最好的钢材，艺术之国的工艺设计，日耳曼民族特有的严谨与精湛手工艺……雄心勃勃的双立人早在1783年就建成了自己的炼钢厂与钢材实验室，用来研究不锈钢的组合。<br>双立人的优质刀剪餐具大获成功，几乎囊括了所有世界性的奖项，美誉传遍全球。双立人在德国、西班牙、中国和日本拥有生产基地。<br>除了厨房刀具，各类剪刀各式西餐具外，更逐步延伸至锅具,炊具，不锈钢桌面产品，德国军刀，美甲产品等，成为优质不锈钢制品领域内的行业领导与先锋。<br>继1995年成功设立刀剪餐具工厂后，2001年德国双立人又在中国成立锅具合资公司，将世界级的锅具产品介绍给中国消费者，双立人锅具在中国一经推出即大获成功。现在双立人在全国各地的高级百货店均设有专柜。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 不锈钢指甲剪刀                         ,双立人 不锈钢指甲剪刀                         ,双立人 不锈钢指甲剪刀                          - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-不锈钢指甲剪刀-,,,Product Info Column,,25.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,                          ,                          .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_49660-091-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 不锈钢表皮剪刀, 磨砂</h1><br>尺寸:9厘米<br>特细剪刀头，刃口咬合度非常高，可以用来修眉、修剪很细的倒刺等等    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,"双立人 不锈钢表皮剪刀, 磨砂                     ","双立人 不锈钢表皮剪刀, 磨砂                     ","双立人 不锈钢表皮剪刀, 磨砂                      - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,双立人-不锈钢表皮剪刀-磨砂-,,,Product Info Column,,36.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,," ,                      "," ,                      .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_97269-001-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 亚洲美手套，4件套，白色 </h1><br>尺寸:30*90*30mm<br>包括：指甲钳，表皮剪，指甲锉以及眉镊。<br>双立人的品质工艺与上乘不锈钢材料相结合，造就了经久不衰的TWINOX®系列双立人美甲产品；结合德国、意大利、中国设计师智慧，凭借超过280年的技术和经验，为中国市场量身定做亚洲美手套装。1、选用最高级别的优质钢材双立人的美甲工具采用上乘材质，由优质的18/10医用不锈钢制成。医用不锈钢密度高，清洁、卫生、坚固，其中的18/10代表稀有金属镉和镍的比例为18:10。 2、完美的工艺，整齐光滑的表面和边缘经过以冰锻为代表的双立人专利技术等30多道精密工艺锻造，经历岁月洗涤愈显经典，历久而弥新。表面抛光均匀光滑，刀刃无比锋利。所有产品都没有表面接缝。3、设计巧妙，性能优越双立人的手部护理产品，是多国设计师德智慧结晶，产品设计符合人体工程学，使用轻便、简单多次获得IF产品设计大奖的推崇。4、持久耐用正常使用的情况下双立人的产品至少有十年的使用寿命，且双立人提供免费维修等售后服务，比市面上普通的美甲产品多出两到三倍的使用寿命。5、提供多样选择尊贵套装送礼体面有品位，适合个人使用或收藏，经久耐用。    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 亚洲美手套，4件套，白色                    ,双立人 亚洲美手套，4件套，白色                    ,双立人 亚洲美手套，4件套，白色                     - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-亚洲美手套，4件套，白色-,,,Product Info Column,,139.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, 4                    , 4                    .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_42579-101-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 修甲去死皮钳, TWINOX, 亚光</h1><br>尺寸:总长100mm/4"", 钳子头5mm<br>小巧便利握感舒适 钳头锋利;    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,"双立人 修甲去死皮钳, TWINOX, 亚光              ","双立人 修甲去死皮钳, TWINOX, 亚光              ","双立人 修甲去死皮钳, TWINOX, 亚光               - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,双立人-修甲去死皮钳-TWINOX-亚光-,,,Product Info Column,,50.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,," , TWINOX,               "," , TWINOX,               .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_42412-001-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 全钢 指甲剪</h1><br>尺寸:长 85mm<br>指甲剪表面光滑，手中质感非常好！<br>人体工程学设计，剪起来非常省力！<br>上下刃口间距大,间距4mm.适用于剪很厚的灰指甲<br>握柄长,力臂大,握感有力,适用于剪很硬的手或脚指甲<br>可挂在钥匙环上，不易丢失.    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 全钢 指甲剪                          ,双立人 全钢 指甲剪                          ,双立人 全钢 指甲剪                           - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-全钢-指甲剪-,,,Product Info Column,,19.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,                            ,                            .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_88347-101-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 去指甲死皮刀</h1><br>公元1731年6月13日，时值西历双子星座,双立人标志在德国莱茵河畔的小镇索林根诞生。由于当时还没有商标局，双立人标志在当地一间教堂内公告。这是人类历史上最古老的商标之一。<br>世界上最好的钢材，艺术之国的工艺设计，日耳曼民族特有的严谨与精湛手工艺……雄心勃勃的双立人早在1783年就建成了自己的炼钢厂与钢材实验室，用来研究不锈钢的组合。<br>双立人的优质刀剪餐具大获成功，几乎囊括了所有世界性的奖项，美誉传遍全球。双立人在德国、西班牙、中国和日本拥有生产基地。<br>除了厨房刀具，各类剪刀各式西餐具外，更逐步延伸至锅具,炊具，不锈钢桌面产品，德国军刀，美甲产品等，成为优质不锈钢制品领域内的行业领导与先锋。<br>继1995年成功设立刀剪餐具工厂后，2001年德国双立人又在中国成立锅具合资公司，将世界级的锅具产品介绍给中国消费者，双立人锅具在中国一经推出即大获成功。现在双立人在全国各地的高级百货店均设有专柜。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 去指甲死皮刀                          ,双立人 去指甲死皮刀                          ,双立人 去指甲死皮刀                           - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-去指甲死皮刀-,,,Product Info Column,,11.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,                           ,                           .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_78153-001-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 夹眉毛镊子, 平头</h1><br>公元1731年6月13日，时值西历双子星座,双立人标志在德国莱茵河畔的小镇索林根诞生。由于当时还没有商标局，双立人标志在当地一间教堂内公告。这是人类历史上最古老的商标之一。<br>世界上最好的钢材，艺术之国的工艺设计，日耳曼民族特有的严谨与精湛手工艺……雄心勃勃的双立人早在1783年就建成了自己的炼钢厂与钢材实验室，用来研究不锈钢的组合。<br>双立人的优质刀剪餐具大获成功，几乎囊括了所有世界性的奖项，美誉传遍全球。双立人在德国、西班牙、中国和日本拥有生产基地。<br>除了厨房刀具，各类剪刀各式西餐具外，更逐步延伸至锅具,炊具，不锈钢桌面产品，德国军刀，美甲产品等，成为优质不锈钢制品领域内的行业领导与先锋。<br>继1995年成功设立刀剪餐具工厂后，2001年德国双立人又在中国成立锅具合资公司，将世界级的锅具产品介绍给中国消费者，双立人锅具在中国一经推出即大获成功。现在双立人在全国各地的高级百货店均设有专柜。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,"双立人 夹眉毛镊子, 平头                       ","双立人 夹眉毛镊子, 平头                       ","双立人 夹眉毛镊子, 平头                        - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,双立人-夹眉毛镊子-平头-,,,Product Info Column,,9.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,," ,                        "," ,                        .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_97470-000-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 指甲刀 直刃斜口 黑色 白色</h1><br>公元1731年6月13日，时值西历双子星座,双立人标志在德国莱茵河畔的小镇索林根诞生。由于当时还没有商标局，双立人标志在当地一间教堂内公告。这是人类历史上最古老的商标之一。<br>世界上最好的钢材，艺术之国的工艺设计，日耳曼民族特有的严谨与精湛手工艺……雄心勃勃的双立人早在1783年就建成了自己的炼钢厂与钢材实验室，用来研究不锈钢的组合。<br>双立人的优质刀剪餐具大获成功，几乎囊括了所有世界性的奖项，美誉传遍全球。双立人在德国、西班牙、中国和日本拥有生产基地。<br>除了厨房刀具，各类剪刀各式西餐具外，更逐步延伸至锅具,炊具，不锈钢桌面产品，德国军刀，美甲产品等，成为优质不锈钢制品领域内的行业领导与先锋。<br>继1995年成功设立刀剪餐具工厂后，2001年德国双立人又在中国成立锅具合资公司，将世界级的锅具产品介绍给中国消费者，双立人锅具在中国一经推出即大获成功。现在双立人在全国各地的高级百货店均设有专柜。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 指甲刀 直刃斜口 黑色 白色                  ,双立人 指甲刀 直刃斜口 黑色 白色                  ,双立人 指甲刀 直刃斜口 黑色 白色                   - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-指甲刀-直刃斜口-黑色-白色-,,,Product Info Column,,358.80,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,                      ,                      .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_42461-101-0,base,Manicure,simple,[Chinese Category]/美妆护肤/美妆工具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 指甲钳 抛光</h1><br>公元1731年6月13日，时值西历双子星座,双立人标志在德国莱茵河畔的小镇索林根诞生。由于当时还没有商标局，双立人标志在当地一间教堂内公告。这是人类历史上最古老的商标之一。<br>世界上最好的钢材，艺术之国的工艺设计，日耳曼民族特有的严谨与精湛手工艺……雄心勃勃的双立人早在1783年就建成了自己的炼钢厂与钢材实验室，用来研究不锈钢的组合。<br>双立人的优质刀剪餐具大获成功，几乎囊括了所有世界性的奖项，美誉传遍全球。双立人在德国、西班牙、中国和日本拥有生产基地。<br>除了厨房刀具，各类剪刀各式西餐具外，更逐步延伸至锅具,炊具，不锈钢桌面产品，德国军刀，美甲产品等，成为优质不锈钢制品领域内的行业领导与先锋。<br>继1995年成功设立刀剪餐具工厂后，2001年德国双立人又在中国成立锅具合资公司，将世界级的锅具产品介绍给中国消费者，双立人锅具在中国一经推出即大获成功。现在双立人在全国各地的高级百货店均设有专柜。<br>    </div><img width='100%' src='https://gdp.alicdn.com/imgextra/i4/2115745306/TB2H15OeVXXXXcOXXXXXXXXXXXX_!!2115745306.jpg'>",No,,,0,,,,,双立人 指甲钳 抛光                          ,双立人 指甲钳 抛光                          ,双立人 指甲钳 抛光                           - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人-指甲钳-抛光-,,,Product Info Column,,39.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,                            ,                            .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
