sku,_store,_attribute_set,_type,categories,_product_websites,age_range,aptamil_code,bottle_volume,brand,carseat_color,cartoon_figures,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image_label,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,sigg_figure,size,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
Zwilling_32165-181-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Perfessional 中式 厨房刀</h1><br><h3>Professional S系列刀具特点：</h3>专业的“S”刀能够满足专业人士以及家庭厨师的挑战。此餐具结合了经典的轮廓设计与ensurement卓越的清晰度，强度和耐久性都是一种标志性的建树。<br>双立人的Fridour冰硬化技术为我们生产出更锐利的刀锋，此系列刀具格外耐用，耐腐蚀。每个刀片都用精确激光器，为我们展示出最大的清晰度和最佳的切割角。<br>1.坚固。刀片采用高技术制作，边缘切割精细<br>2.刀身材质为不锈钢配方的方钢<br>3.手柄材质：塑料，三铆钉设计    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,中式 厨房刀,中式 厨房刀,中式 厨房刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 中式 厨房刀,,,Product Info Column,,99.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, , .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_33018-181-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Profection系列 三德刀</h1><br>尺寸:180 mm<br><h3>Profection系列刀具特点：</h3>Twin Profection 系列为双立人德国厂新推出的系列，其参照经典1731款，许多设计进行了借鉴，鉴于1371限量版本的价格高昂（同款刀具￥3000），新推出的这个系列获得了很大的好评。其手感舒适，使用感受超好。从价格来说，也非常实惠，是一款性价比很高的高端刀具。<br>1.刀体：刀面经专利摄氏零下200度冰煅工艺处理，令刀具抗腐蚀，韧性十足，刀锋更持久锋利<br>2.刀刃：多达八道工序的手工刃口精磨，刀锋如镜<br>3.刀背：45度刀背磨抛，照顾你使用的细微感受<br>4.手柄：无拼缝聚丙烯材质手柄，卫生安全，握感舒适<br>更佳平衡感，更卫生，带来专业厨师体验<br>    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,三德刀 ,三德刀 ,三德刀  - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 三德刀,,,Product Info Column,,99.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,, , .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_30748-181-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Pollux系列 三德刀</h1><br><h3>Pollux系列刀具特点：</h3>1.刀体：刀面经FRIODUR专利摄氏零下200度冰煅工艺处理，抗腐蚀，韧性十足，刀锋更持久锋利;<br>采用双立人特殊配方不锈钢冲压件,碳和铬的比例达到最佳平衡,兼具硬度和锐利;<br>2.刀刃：多达八道工序的手工刃口精磨，刀锋如镜<br>3.刀背：45度刀背磨抛，照顾你使用的细微感受<br>4.手柄：无拼缝聚丙烯材质手柄，卫生安全，握感舒适,美观牢固;<br>指撑，更佳平衡感，更卫生，带来专业厨师体验<br>    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,三德刀,三德刀,三德刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 三德刀,,,Product Info Column,,56.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,,.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_31867-181-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 1731系列三德刀</h1><br>尺寸:180mm<br><h3>1731系列刀具特点：</h3>1731被设计为双立人J.A.亨克斯米兰的设计师和建筑师Matteo Thun。他的设计着重于形式和功能。 sigmaforged刀片拥有一个专属的高性能钢Cronidur30。此钢在航空航天技术，因为使用的钢材的硬度和耐腐蚀性强 - 洛氏硬度为60。叶片经历了一个额外的步骤称为Friodur-ICE硬化。此过程提高钢的质量。一个完整的切削刃，独特的楔形刀片提供了最佳的稳定性。要添加的刀字符，您将享受温馨舒适的手柄，未经处理的涂油黑檀木。 1731是一个真正的杰作。    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,三德刀,三德刀,三德刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 三德刀,,,Product Info Column,,439.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,,.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_38418-141-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Pro系列 三德刀 宽刃</h1><br>尺寸:14 cm<br><h3>Pro系列特点:</h3>德国不锈钢，刀面经专利的冰煅工艺处理，另刀具抗腐蚀、韧性十足、刀刃更持久锋利。<br>多达八道工序的手工刃口精磨，刀锋如镜。<br>45度刀背磨抛，照顾你使用的细微感受。<br>指撑设计，更加平衡感，更卫生，带来专业厨师体验。    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,三德刀,三德刀,三德刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 三德刀,,,Product Info Column,,84.50,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,,.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_38040-050-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 弯头削皮小刀</h1><br>尺寸:长20cm,刀片5cm<br>红柄去皮刀, 颜色明亮, 手感舒适, 刀刃带有弯勾, 日常生活中使用频率相当高的小刀    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Zwilling 削皮刀,Zwilling 削皮刀,Zwilling 削皮刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 削皮刀,,,Product Info Column,,7.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Zwilling ,Zwilling .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_30795-180-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Pollux系列 中式厨房刀</h1><br><h3>Pollux系列刀具特点：</h3>1.刀体：刀面经FRIODUR专利摄氏零下200度冰煅工艺处理，抗腐蚀，韧性十足，刀锋更持久锋利;<br>采用双立人特殊配方不锈钢冲压件,碳和铬的比例达到最佳平衡,兼具硬度和锐利;<br>2.刀刃：多达八道工序的手工刃口精磨，刀锋如镜<br>3.刀背：45度刀背磨抛，照顾你使用的细微感受<br>4.手柄：无拼缝聚丙烯材质手柄，卫生安全，握感舒适,美观牢固;<br>指撑，更佳平衡感，更卫生，带来专业厨师体验<br>    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Zwilling 中式厨房刀,Zwilling 中式厨房刀,Zwilling 中式厨房刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling 中式厨房刀,,,Product Info Column,,63.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Zwilling ,Zwilling .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_40912-200-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 汤锅 20 cm</h1><br>尺寸:20CM 3.0L <br><h3>特点:</h3>防刮，优雅的缎面光滑的表面。非常适合日常使用。<br>折叠的边缘：<br>准确，直浇不滴水。<br>适合所有类型的热源，包括电磁炉以及用于在烤箱中使用。<br>符合人体工程学的不锈钢把手保证安全处理和烹饪过程中保持冷静。    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,zwilling Bratentopf 20 cm,zwilling Bratentopf 20 cm,zwilling Bratentopf 20 cm - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling zwilling Bratentopf 20 cm,,,Product Info Column,,89.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,zwilling Bratentopf 20 cm,zwilling Bratentopf 20 cm.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_40992-032-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 中式炒锅 长手柄 玻璃盖</h1><br>尺寸:32cm <br>1、 食品安全级不锈钢的表面卫生，非常闪亮，易清洗<br>2、 3层底，不像一般的不锈钢炒锅爱粘锅！完美的热传导，中间层为铝芯，<br>3 、1和3层为超高尖端的不锈钢18/10  良好的的热量分布， 提供了非常快速和均匀的热分布，从底部到顶部。<br>4、 特殊的形状和设计，节省空间，可堆叠，密闭空间，符合人体工程学，耐用的手柄附件不锈钢铆钉。<br>5、 附送避油架。    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,"wok beschichtet, 32cm","wok beschichtet, 32cm","wok beschichtet, 32cm - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,"双立人 Zwilling wok beschichtet, 32cm",,,Product Info Column,,149.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,"wok beschichtet, 32cm","wok beschichtet, 32cm.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_41377-000-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 可分拆式厨房剪刀 家用剪刀</h1><br>尺寸:全长200mm 刃长75mm<br>刀面经专利的FRIODUR摄氏零下200度冰煅处理，令刀具抗腐蚀、韧性十足、刀锋更持久锋利。采用德国原产不锈钢材料制造，剪起来感觉非常畅快、干净。此剪还可以剪毛线、花枝、龙虾脚等物品。另外，手柄握眼处的锯齿可以夹核桃或开启瓶盖，是家庭 厨房必备的工具。 适合家庭使用或作礼品。剪如其名，能用来处理多种厨房食品。分割鱼类，比如带鱼剪段；整鸡整鸭也能轻松应对，三下五除二的功夫，就能剪成适口的块状。    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Vielzweckschere mit Aushebelfunktion,Vielzweckschere mit Aushebelfunktion,Vielzweckschere mit Aushebelfunktion - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling Vielzweckschere mit Aushebelfunktion,,,Product Info Column,,24.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Vielzweckschere mit Aushebelfunktion,Vielzweckschere mit Aushebelfunktion.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_37811-000-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Prof 打奶油 搅拌器 小</h1><br>尺寸:230 mm<br><h3>Prof系列特点:</h3>采用优质不锈钢精工制造，坚韧、耐腐蚀、结合精湛的抛光工艺，光洁亮丽，在突出实用的同时也尽显高雅，美观大方<br>1.人体工程学原理设计，亚光金属表面，手感舒适不易打滑<br>2.点焊手柄，不易传热，优质不锈钢，一体成型,易清洗，卫生健康<br>3.经久耐用，全钢的材质，更显高贵<br>    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,"Schneebesen TWIN® Prof, klein","Schneebesen TWIN® Prof, klein","Schneebesen TWIN® Prof, klein - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,"双立人 Zwilling Schneebesen TWIN® Prof, klein",,,Product Info Column,,16.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,"Schneebesen TWIN Prof, klein","Schneebesen TWIN Prof, klein.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_37817-000-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        description    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Schaumlöffel TWIN® Prof,Schaumlöffel TWIN® Prof,Schaumlöffel TWIN® Prof - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling Schaumlöffel TWIN® Prof,,,Product Info Column,,25.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Schaumlffel TWIN Prof,Schaumlffel TWIN Prof.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_31117-181-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 Perfessional s 三德刀</h1><br>尺寸:7 x 5 x 18 cm<br><h3>Professional S系列刀具特点：</h3>专业的“S”刀能够满足专业人士以及家庭厨师的挑战。此餐具结合了经典的轮廓设计与ensurement卓越的清晰度，强度和耐久性都是一种标志性的建树。<br>双立人的Fridour冰硬化技术为我们生产出更锐利的刀锋，此系列刀具格外耐用，耐腐蚀。每个刀片都用精确激光器，为我们展示出最大的清晰度和最佳的切割角。<br>1.坚固。刀片采用高技术制作，边缘切割精细<br>2.刀身材质为不锈钢配方的方钢<br>3.手柄材质：塑料，三铆钉设计    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Perfessional s 三德刀,Perfessional s 三德刀,Perfessional s 三德刀 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling Perfessional s 三德刀,,,Product Info Column,,92.95,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Perfessional s ,Perfessional s .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_35149-500-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具/德国刀具套装,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>双立人 五星 套刀 含刀架 6件套</h1><br><h3>五星系列刀具特点：</h3>刀身<br>采用双立人特殊配方不锈钢，碳和铬的比例达到最佳平衡，兼具硬度和锐利；<br>SIGMAFORGE®锻造工艺。<br>经FRIODUR®冰锻工艺处理，令钢材结构更稳定，刀具抗腐蚀、韧性十足，刀刃更持久锋利。<br>刀柄<br>独有指撑设计，平衡杆更佳，握感更舒适，带来专业厨师级的烹饪体验；<br>与刀身实现无缝结合，更卫生，更易清洁；<br>人体工学手柄设计，外形浑圆，握感舒适，有助于减轻手部疲劳。<br>    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Five star 套刀刀架 6件套,Five star 套刀刀架 6件套,Five star 套刀刀架 6件套 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling Five star 套刀刀架 6件套,,,Product Info Column,,294.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Five star  6,Five star  6.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Zwilling_40509-382-0,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具/德国刀具套装,base,,,,Zwilling,,,,,Germany,,,,,,"<div class=""std"">
        <h1>Staub 珐琅锅 平底锅 28 cm</h1><br>尺寸:28 cm<br><h3>特点：</h3>法国staub锅具特别适合长时间炖煮菜肴，营养又入味；擅长煎炸、烧烤（能在烤箱中使用）、盐焗等各式中西菜肴，独特的“美味偱环”烹饪。<br>1、重：铸铁锅主要由铁和碳组成，天然铸铁材料比一般金属材料要重；<br>2、staub锅具锅壁平均厚度达3.7mm,锅底为5mm，热胀冷缩幅度小、传热迅速、长欠保温、坚固耐用；<br>3、重心稍沉的staub锅具不会随着锅铲而移动，稳定性强，更安全；<br>4、独特的烹饪方法，使得锅具无需经常离开灶具，“重”而不重；<br>5、珐琅瓷主要由高强度石英和长石等组成的硅酸盐矿物质，为最高境界的艺术搪瓷，也是景泰蓝和琉璃的原材料；珐琅瓷耐腐蚀、耐高温、耐磨损、不老化；珐琅瓷表面有无数个细微孔隙，能吸收油脂，长期使用，烹饪效果更佳，光滑的珐琅瓷锅底对灶台及餐桌不会产生磨损，可直接端上餐桌；它表面容易清洗，保养方法简单<br>6、最好的不锈钢锅具产自德国，而最好的铸铁锅具，来源于法国。staub珐琅铸铁锅具，兼具有传统铁锅、砂锅的材质性能，又具有西式健康烹饪的各项优点。无论是煸炒、炖煮、还是煎烤，staub锅具都能烹饪出专业大厨的水准，更能成为您家庭宴请或是聚会时的一大亮点。<br><h3>法国staub锅具的优势：</h3>天然材质：采用珐琅铸铁材料，适用于各种炉灶以及烤箱，传热迅速、持久保温、坚固耐用；<br>专利设计：具有picots专利“自偱环水珠设计”和“蜂巢锅底设计”；<br>安全卫生：独特的珐琅瓷，保温冷藏食物效果好，抗酸碱性能力强；<br>节能能源：只需中小火烹饪，节省能源；<br>铸铁锅是公认最好的锅具材质，不仅对人体无害，还能防止贫血。铸铁锅加热速度快，热容量大，保温性能好，省时，节能。珐琅铸铁锅不仅有沉稳坚毅的“内涵”，而且有浪漫多情的外表和厚重的历史感。    </div><img width='80%' src='/media/wysiwyg/zwilling/zwilling-ny-fifth-ave-1907.jpg'>",No,,,0,,,,,Bauern平底锅 28 cm,Bauern平底锅 28 cm,Bauern平底锅 28 cm - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,双立人 Zwilling Bauern平底锅 28 cm,,,Product Info Column,,129.00,0,双立人品牌是Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立的品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。 双立人拥有超过2000种的不锈钢刀剪餐具、锅具、厨房炊具和个人护理用品，开创了摩登厨房理念，让烹饪成为一种享受，带给人们看得见的完美品质和生活情趣。,,,,,,,1,2,,,Bauern 28 cm,Bauern 28 cm.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
